year,geo_name,geo,naics_name,naics,num_ppl,num_ppl_moe,num_ppl_rca,avg_wage,avg_wage_moe
2016,United States,01000US,Commercial & service industry machinery manufacturing,3333,86379,2624.78,1,61470.2,1872
2016,United States,01000US,Metalworking machinery manufacturing,3335,156120,3857.27,1,55220.4,1010.93
2016,United States,01000US,"Engine, turbine, & power transmission equipment manufacturing ",3336,82673,2482.9,1,67866.1,1419.8
2016,United States,01000US,Computer & peripheral equipment manufacturing,3341,177267,4132.36,1,101919,1726
2016,United States,01000US,"Navigational, measuring, electromedical, & control instruments manufacturing",3345,279494,4675.79,1,78325.8,1037.5
2016,United States,01000US,Household appliance manufacturing,3352,69159,2270.14,1,52662.3,1732
2016,United States,01000US,Railroad rolling stock manufacturing,3365,33218,1631.82,1,56978,1852.79
2016,United States,01000US,Ship & boat building,3366,178877,3711.01,1,55726.8,834.297
2016,United States,01000US,Other transportation equipment manufacturing,3369,37459,1972.06,1,55371.6,2104.55
2016,United States,01000US,Medical equipment & supplies manufacturing,3391,570898,6947.04,1,72650.7,929.675
2016,United States,01000US,Motor vehicle & motor vehicle parts & supplies merchant wholesalers,4231,221725,4504.55,1,46851.1,822.026
2016,United States,01000US,Furniture & home furnishing merchant wholesalers,4232,78953,2830.48,1,55909.8,2022.93
2016,United States,01000US,Lumber & other construction materials merchant wholesalers,4233,157716,3978.29,1,54804,1382.37
2016,United States,01000US,Professional & commercial equipment & supplies merchant wholesalers,4234,353211,6025.1,1,76189,1206.84
2016,United States,01000US,Metals & minerals (except petroleum) merchant wholesalers,4235,63107,2270.21,1,63070.4,2062.31
2016,United States,01000US,Household appliances & electrical & electronic goods merchant wholesalers,4236,231085,4194.23,1,68910.9,1255.92
2016,United States,01000US,"Hardware, & plumbing & heating equipment, & supplies merchant wholesalers",4237,169646,3890.9,1,58287.4,1247.42
2016,United States,01000US,"Machinery, equipment, & supplies merchant wholesalers     ",4238,396548,6539.76,1,63056.6,793.891
2016,United States,01000US,Paper & paper products merchant wholesalers,4241,62267,2184.85,1,59578.1,2238.42
2016,United States,01000US,"Apparel, piece goods, & notions merchant wholesalers",4243,124665,3354.08,1,57519.5,1835.38
2016,United States,01000US,Grocery & related product merchant wholesalers,4244,790416,9706.16,1,48077.3,575.891
2016,United States,01000US,Farm product raw material merchant wholesalers,4245,58398,2273.63,1,48626.7,1692.86
2016,United States,01000US,Petroleum & petroleum products merchant wholesalers,4247,112859,3158.19,1,75660.5,2639.98
2016,United States,01000US,Alcoholic beverages merchant wholesalers,4248,132041,3577.08,1,56388,1254.73
2016,United States,01000US,Wholesale electronic markets & agents & brokers,4251,101810,3104.74,1,61858.6,1794.75
2016,United States,01000US,Car Dealers,4411,1195357,11034.6,1,49686.3,447.851
2016,United States,01000US,Other motor vehicle dealers,4412,138738,3544.58,1,43886,1097.41
2016,United States,01000US,"Automotive parts, accessories, & tire stores  ",4413,468108,7073.98,1,33018.3,496.578
2016,United States,01000US,Lawn & garden equipment & supplies stores,4442,225289,4906.7,1,36395.1,912.931
2016,United States,01000US,Grocery Stores,4451,2948202,18379.3,1,24847.3,162.166
2016,United States,01000US,Specialty food stores,4452,216992,5033.77,1,27967.9,745.248
2016,United States,01000US,"Beer, wine, & liquor stores ",4453,144772,4006.3,1,32468.6,854.626
2016,United States,01000US,Clothing stores,4481,1068473,9677.65,1,26303.9,344.21
2016,United States,01000US,"Jewelry, luggage, & leather goods stores ",4483,164048,4536.11,1,37891.1,1081.62
2016,United States,01000US,Miscellaneous general merchandise stores,4529,582217,7292.4,1,25247.3,315.552
2016,United States,01000US,Retail florists,4531,84741,2601.72,1,23805.1,929.347
2016,United States,01000US,Used merchandise stores,4533,220676,4315.06,1,21718.3,653.99
2016,United States,01000US,Miscellaneous retail stores,4539,445769,6553.47,1,32721.2,618.64
2016,United States,01000US,Vending machine operators,4542,40229,2255.9,1,37591.3,2118.79
2016,United States,01000US,Taxi & limousine service,4853,216657,5265.86,1,28494.7,596.204
2016,United States,01000US,Software publishing,5112,125765,2908.31,1,117406,2723.98
2016,United States,01000US,Motion pictures & video industries,5121,377499,6401.75,1,56123.4,1171.44
2016,United States,01000US,Sound recording industries,5122,24613,1697.67,1,62394,3938.45
2016,United States,01000US,Wired telecommunications carriers,5171,575948,7180.58,1,71858.2,639.009
2016,United States,01000US,"Data processing, hosting & related services",5182,133650,3067.57,1,77530.1,1882.01
2016,United States,01000US,Automotive equipment rental & leasing,5321,179726,4475.95,1,38254.6,1094.45
2016,United States,01000US,Legal services,5411,1430493,11463.5,1,95577.2,666.331
2016,United States,01000US,"Accounting, tax preparation, bookkeeping & payroll services",5412,920838,9525.9,1,63893.3,625.102
2016,United States,01000US,"Architectural, engineering & related services",5413,1395229,11587.4,1,78639.3,557.206
2016,United States,01000US,Specialized design services,5414,242901,4552.13,1,54486.2,1026.63
2016,United States,01000US,Computer Systems Design,5415,2092858,14692,1,93993.5,399.4
2016,United States,01000US,"Management, scientific & technical consulting services",5416,1328482,11813.2,1,88049.5,605.753
2016,United States,01000US,Scientific research & development services,5417,579330,7007.68,1,84475,819.329
2016,United States,01000US,"Advertising, public relations & related services",5418,467912,6056.14,1,75961.6,1058.47
2016,United States,01000US,Employment services,5613,961938,8446.38,1,38723.9,487.865
2016,United States,01000US,Business support services,5614,732516,8518.39,1,35314.2,458.276
2016,United States,01000US,Travel arrangements & reservation services,5615,275836,4418.12,1,50373.2,825.201
2016,United States,01000US,Investigation & security services,5616,793255,8836.16,1,36116.6,386.852
2016,United States,01000US,Elementary & secondary schools,6111,8666764,46035.2,1,41816.8,81.6624
2016,United States,01000US,Offices of physicians,6211,1608153,12493.6,1,80287,903.995
2016,United States,01000US,Offices of dentists,6212,852239,7808.35,1,55403.9,771.711
2016,United States,01000US,Outpatient care centers,6214,1443533,11180.9,1,50905.4,342.319
2016,United States,01000US,Home health care services,6216,1187976,12317,1,29234.2,261.002
2016,United States,01000US,Nursing Care Facilities,6231,1856677,13574.2,1,32852.1,262.349
2016,United States,01000US,Individual & family services,6241,1521249,10991.8,1,32743.6,254.537
2016,United States,01000US,"Community food & housing, & emergency services ",6242,133291,3104.43,1,31772.7,657.206
2016,United States,01000US,Vocational rehabilitation services,6243,192187,4692.21,1,25150.8,535.912
2016,United States,01000US,Child day care services,6244,1251212,10796.6,1,20134.5,189.991
2016,United States,01000US,Traveler accommodation,7211,1501018,15856.1,1,30799.6,258.452
2016,United States,01000US,"Drinking places, alcoholic beverages ",7224,227024,4921.46,1,22039.7,558.113
2016,United States,01000US,Electronic & precision equipment repair and maintenance,8112,113672,3698.04,1,45982.8,1401.46
2016,United States,01000US,Commercial & industrial machinery & equipment repair & maintenance,8113,248274,4744.88,1,43384.6,599.064
2016,United States,01000US,Personal & household goods repair & maintenance,8114,115328,3053.28,1,33683.7,965.559
2016,United States,01000US,"Funeral homes, & cemeteries & crematories ",8122,135581,3530,1,39403.9,973.989
2016,United States,01000US,Drycleaning & laundry services,8123,274597,4925.57,1,27653.9,552.842
2016,United States,01000US,Other personal services,8129,309024,6218.99,1,27468.9,488.282
2016,United States,01000US,Religious organizations,8131,1113493,9981.53,1,31254.3,225.109
2016,United States,01000US,Sewage treatment facilities,22132,108421,2975.95,1,54168.8,836.305
2016,United States,01000US,Carpet & rug mills,31411,52461,2241.63,1,38753.6,1267.25
2016,United States,01000US,Paperboard container manufacturing,32221,103072,3109.4,1,49426.4,1127.35
2016,United States,01000US,Petroleum refining,32411,179232,3806.68,1,93419.3,1570.18
2016,United States,01000US,Tire manufacturing,32621,76853,2713.81,1,56126.9,1263.32
2016,United States,01000US,"Pottery, ceramics, & plumbing fixture manufacturing  ",32711,21231,1192.4,1,47722.6,2983.74
2016,United States,01000US,Agricultural implement manufacturing,33311,118032,3303.51,1,53548.4,1301.97
2016,United States,01000US,Recyclable material merchant wholesalers,42393,99269,3267.14,1,40372.9,1196.1
2016,United States,01000US,Farm supplies merchant wholesalers,42491,42827,1738.35,1,56386.9,3003.47
2016,United States,01000US,Hardware stores,44413,200051,4272.2,1,30315.4,839.175
2016,United States,01000US,Pharmacies & drug stores,44611,917339,10248.9,1,44638.1,475.6
2016,United States,01000US,Shoe stores,44821,181748,3788.88,1,25280.2,796.464
2016,United States,01000US,"Sewing, needlework, & piece goods stores ",45113,50471,2218.95,1,23274.7,1455.95
2016,United States,01000US,Musical instrument & supplies stores,45114,41460,1817.13,1,32767.6,1793.45
2016,United States,01000US,Book stores & news dealers,45121,124334,3256.19,1,24015.3,618.029
2016,United States,01000US,Department stores & discount stores,45211,2319457,13517.5,1,24387.4,197.761
2016,United States,01000US,Office supplies & stationery stores,45321,152849,3862.87,1,39594.1,1111.54
2016,United States,01000US,"Gift, novelty, & souvenir shops",45322,143049,3462.55,1,22856.1,798.61
2016,United States,01000US,Other direct selling establishments,45439,105360,2868.58,1,35115.7,1839.39
2016,United States,01000US,Newspaper publishers,51111,240721,4568.25,1,41115.7,894.645
2016,United States,01000US,Libraries & archives,51912,232451,4845.76,1,30179.6,548.652
2016,United States,01000US,"Internet publishing, broadcasting & web search portals",51913,91197,2667.18,1,116075,3582.21
2016,United States,01000US,Video tape & disk rental,53223,15098,1202.12,1,39547.6,4468.79
2016,United States,01000US,Veterinary services,54194,330176,4865.34,1,40253.5,840.485
2016,United States,01000US,Landscaping services,56173,933564,11721.2,1,26822.5,274.426
2016,United States,01000US,Offices of chiropractors,62131,123144,3364.23,1,44133.3,1656.39
2016,United States,01000US,Offices of optometrists,62132,122254,3351.84,1,49448.6,1662.7
2016,United States,01000US,Bowling centers,71395,43125,2171.52,1,19083.8,785.418
2016,United States,01000US,Labor unions,81393,73673,2241.21,1,68637.6,1540.19
2016,United States,01000US,Public finance activities,92113,308288,5584.53,1,60068,569.925
2016,United States,01000US,Other general government & support,92119,114680,2853.23,1,50207.3,1011.44
2016,United States,01000US,Retail bakeries,311811,160329,3785.04,1,24099.3,732.31
2016,United States,01000US,Clay building material & refractories manufacturing,327120,25116,1509.94,1,47904.2,1904.4
2016,United States,01000US,Household appliance stores,443141,60853,2306.07,1,40576.6,1590.21
2016,United States,01000US,Electronics stores,443142,592493,7419.41,1,52544,735.486
2016,United States,01000US,Electronic shopping,454111,172667,4127.83,1,59319.3,1571.82
2016,United States,01000US,Electronic auctions,454112,15476,1223.01,1,69555,5680.31
2016,United States,01000US,Mail-order houses,454113,122641,3710.11,1,44089.1,1240.07
2016,United States,01000US,Fuel dealers,454310,85214,2809.03,1,49303.2,1574.89
2016,United States,01000US,Car washes,811192,152234,4774.19,1,21273.7,498.116
2016,United States,01000US,Barber shops,812111,65172,2872.04,1,22829.8,681.36
2016,United States,01000US,Beauty salons,812112,699002,9066.13,1,23052,254.985
2016,United States,01000US,Forestry except logging,113M,45795,2220.17,1,51613.5,1828.7
2016,United States,01000US,"Electric power generation, transmission & distribution",2211P,658411,7395.81,1,81784.6,578.27
2016,United States,01000US,Natural gas distribution,2212P,114682,3059.42,1,72986.1,1448.08
2016,United States,01000US,"Water, steam, air-conditioning, & irrigation systems",2213M,238342,4670.4,1,53722,744.553
2016,United States,01000US,"Electric & gas, and other combinations",221MP,90296,2750.81,1,84675.7,1953.22
2016,United States,01000US,Not specified utilities,22S,24267,1534.24,1,60335.8,2257
2016,United States,01000US,"Bakeries & tortilla manufacturing, except retail bakeries",3118Z,218967,3901.67,1,37978.6,808.832
2016,United States,01000US,"Animal food, grain & oilseed milling",311M1,149346,4090.55,1,56807.7,1564.49
2016,United States,01000US,"Seafood & other miscellaneous foods, n.e.c. ",311M2,206406,4332.38,1,47547.2,1141.51
2016,United States,01000US,"Not specified food industries, manufacturing",311S,27877,1681.03,1,40276.7,2314.64
2016,United States,01000US,"Fabric mills, except knitting mills",3132Z,100051,2586.3,1,43793.6,1139.66
2016,United States,01000US,"Textile product mills, except carpets & rugs ",314Z,74346,2608.02,1,36401.2,1414.87
2016,United States,01000US,"Leather tanning & finishing, & other allied products manufacturing ",316M,20236,1544.35,1,38362.9,3514.16
2016,United States,01000US,"Knitting fabric mills, & apparel knitting mills ",31M,19423,1394.88,1,34649.1,3183.84
2016,United States,01000US,Prefabricated wood buildings & mobile homes,32199M,31851,1762.4,1,38056.5,2163.38
2016,United States,01000US,Miscellaneous wood products,3219ZM,202345,4440.98,1,38743.2,726.002
2016,United States,01000US,Miscellaneous paper & pulp products,3222M,85412,2774.18,1,54256,1579.86
2016,United States,01000US,Miscellaneous petroleum & coal products,3241M,25434,1695.22,1,70601.4,3473.55
2016,United States,01000US,Industrial & miscellaneous chemicals,325M,401141,5951.44,1,77864.6,920.686
2016,United States,01000US,"Rubber products, except tires, manufacturing ",3262M,75453,2470.63,1,45584.5,1457.52
2016,United States,01000US,"Cement, concrete, lime, & gypsum product manufacturing ",327M,145878,3892.47,1,52193.9,977.271
2016,United States,01000US,Iron & steel mills & steel product manufacturing,331M,297229,4493.73,1,58402.1,762.863
2016,United States,01000US,Ordnance,33299M,44200,2006.67,1,50358.9,1914.79
2016,United States,01000US,"Structural metals, & boiler, tank, & shipping container manufacturing ",332M,345432,5331.56,1,49433.2,718.047
2016,United States,01000US,Miscellaneous fabricated metal products manufacturing,332MZ,308851,5282.84,1,49743.4,755.639
2016,United States,01000US,"Construction, & mining & oil & gas field machinery manufacturing ",3331M,173348,3250.5,1,65119.1,1232.51
2016,United States,01000US,"Machinery manufacturing, n.e.c. or not specified",333MS,636522,7014.63,1,58162.1,548.978
2016,United States,01000US,"Communications, & audio & video equipment manufacturing",334M1,149570,3124.56,1,88919.8,1502
2016,United States,01000US,"Electronic component & product manufacturing, n.e.c. ",334M2,601757,8294.38,1,87205,795.546
2016,United States,01000US,"Electric lighting & electrical equipment manufacturing, & other electrical component manufacturing, n.e.c.",335M,363431,6346.1,1,59744.8,771.485
2016,United States,01000US,Aircraft & parts manufacturing,33641M1,484863,6557.65,1,78893.9,663.908
2016,United States,01000US,Aerospace products & parts manufacturing,33641M2,242893,4074.03,1,88471.9,875.582
2016,United States,01000US,Motor vehicles & motor vehicle equipment manufacturing,336M,1263402,11315.1,1,54279,378.366
2016,United States,01000US,"Sporting & athletic goods, & doll, toy & game manufacturing  ",3399M,94149,2938.05,1,53989.8,1564.23
2016,United States,01000US,"Miscellaneous manufacturing, n.e.c.  ",3399ZM,521343,6780.1,1,46924.5,681.694
2016,United States,01000US,Not specified metal industries,33MS,11898,1006.54,1,40749,3763.17
2016,United States,01000US,Not specified manufacturing industries,3MS,431908,5931.84,1,43160.6,627.431
2016,United States,01000US,Miscellaneous durable goods merchant wholesalers,4239Z,122126,3491.41,1,56372.8,1894.14
2016,United States,01000US,Miscellaneous nondurable goods merchant wholesalers,4249Z,208840,4757.15,1,47963.5,1045.24
2016,United States,01000US,"Drugs, sundries, & chemical & allied products merchant  wholesalers ",424M,241299,4508.52,1,83092.6,1438.88
2016,United States,01000US,Not specified wholesale trade,42S,86574,2874.74,1,50342.5,1637.94
2016,United States,01000US,Building material & supplies dealers,4441Z,963377,10174.2,1,34594.5,319.039
2016,United States,01000US,"Health & personal care, except drug, stores ",446Z,345422,5964.18,1,39874.9,779.504
2016,United States,01000US,"Sporting goods, and hobby & toy stores ",4511M,461065,7886.42,1,26872.3,504.212
2016,United States,01000US,Bus service & urban transit,485M,542920,7910.84,1,39359.1,424.217
2016,United States,01000US,Not specified retail trade,4MS,446703,7688.78,1,36312.8,658.556
2016,United States,01000US,"Periodical, book, & directory publishers",5111Z,259144,5382.53,1,67498.6,1051.61
2016,United States,01000US,"Telecommunications, except wired telecommunications carriers ",517Z,352185,6427.27,1,73186.1,1108.19
2016,United States,01000US,"Other information services, except libraries & archives, & internet publishing & broadcasting & web search portals",5191ZM,50703,2019.09,1,100311,4014.37
2016,United States,01000US,"Savings institutions, including credit unions ",5221M,274374,5083.28,1,48031.3,779.084
2016,United States,01000US,Nondepository credit & related activities,522M,826327,9960.32,1,77601.7,866.074
2016,United States,01000US,Banking & related activities,52M1,2035741,15933.7,1,69301.7,474.725
2016,United States,01000US,"Securities, commodities, funds, trusts & other financial investments",52M2,1049172,8472.67,1,126504,1083.21
2016,United States,01000US,Other consumer goods rental,532M,96372,3407.97,1,37170.3,1067.76
2016,United States,01000US,"Commercial, industrial & other intangible assets rental & leasing",53M,113429,3420.78,1,67383.2,1646.37
2016,United States,01000US,"Other professional, scientific & technical services ",5419Z,316483,5086.39,1,56814.6,1197.67
2016,United States,01000US,Services to buildings & dwellings (except cleaning during construction & immediately after construction),5617Z,1136783,11740.9,1,25309.6,251.854
2016,United States,01000US,Other administrative & other support services,561M,318762,5159.79,1,53485.4,958.14
2016,United States,01000US,"Colleges, universities & professional schools, including junior colleges",611M1,4123559,24519.3,1,46722.3,223.651
2016,United States,01000US,"Business, technical & trade schools and training",611M2,103511,2684.15,1,44929,1396.47
2016,United States,01000US,Other schools & instruction and educational support services,611M3,583214,7899.92,1,35005.3,551.067
2016,United States,01000US,Offices of other health practitioners,6213ZM,200780,3660.44,1,53763.9,1082.12
2016,United States,01000US,Other health care services,621M,1211350,10584.5,1,54724.3,493.909
2016,United States,01000US,"Residential care facilities, except skilled nursing facilities",623M,993586,9984.17,1,28975.8,298.237
2016,United States,01000US,Amusement & Recreation,713Z,1942193,12656.7,1,26733.8,246.138
2016,United States,01000US,Recreational vehicle parks & camps and rooming & boarding houses,721M,100269,3273.04,1,21394.9,819.717
2016,United States,01000US,Restaurants & Food Services,722Z,9129999,48914.1,1,19393.5,91.0976
2016,United States,01000US,Automotive repair & maintenance,8111Z,1029381,9335.31,1,37787.1,284.28
2016,United States,01000US,Nail salons & other personal care services,8121M,328718,6734.72,1,21061.3,377.942
2016,United States,01000US,"Business, professional, political, & similar organizations",8139Z,163394,3338.79,1,67601.1,1540.65
2016,United States,01000US,"Civic, social, advocacy organizations, & grantmaking & giving services",813M,701230,8373.58,1,44867.1,512.822
2016,United States,01000US,Executive offices & legislative bodies,9211MP,1062885,10697.7,1,53110.4,329.653
2016,United States,01000US,U. S. Army,928110P1,357588,5955.45,1,46203.7,439.257
2016,United States,01000US,U. S. Air Force,928110P2,204759,5384.33,1,47838.3,639.479
2016,United States,01000US,U. S. Navy,928110P3,224980,5514.26,1,45154.4,743.534
2016,United States,01000US,U. S. Marines,928110P4,130218,3224.68,1,36787.9,823.151
2016,United States,01000US,U. S Coast Guard,928110P5,31008,1822.04,1,51972.4,1904.76
2016,United States,01000US,U. S. Armed Forces: Branch Not Specified,928110P6,49958,2187.01,1,51644.8,2226.91
2016,United States,01000US,Military Reserves or National Guard,928110P7,17710,1149.37,1,42470.8,2766.04
2016,United States,01000US,National security & international affairs,928P,1078354,10118.5,1,69403.7,426.195
2016,United States,01000US,Administration of environmental quality & housing programs,92M1,252560,5357,1,63575.1,676.893
2016,United States,01000US,Administration of economic programs & space research,92M2,504246,6258.79,1,66190.5,461.879
2016,United States,01000US,"Justice, public order, & safety activities ",92MP,2760428,18218,1,60102.8,207.552
