year,geo_name,geo,soc_name,soc,num_ppl,num_ppl_moe,num_ppl_rca,avg_wage,avg_wage_moe
2015,United States,01000US,Occupational therapy assistants & aides,312010,17591,1209.61,1,40108.8,1309.84
2015,United States,01000US,Physical therapist assistants & aides,312020,75567,2627.91,1,35603.1,772.116
2015,United States,01000US,Massage therapists,319011,116362,3638.17,1,22750.9,489.991
2015,United States,01000US,Dental assistants,319091,289093,5043.01,1,27798,282.629
2015,United States,01000US,Medical assistants,319092,471341,7516.35,1,27819.4,237.309
2015,United States,01000US,Medical transcriptionists,319094,44428,1892.58,1,28160.7,749.784
2015,United States,01000US,Pharmacy aides,319095,42128,2042.36,1,28946,1615.34
2015,United States,01000US,Veterinary assistants & laboratory animal caretakers,319096,44400,1863.94,1,21387.4,757.497
2015,United States,01000US,Phlebotomists,319097,104122,3096.51,1,28543.7,548.569
2015,United States,01000US,Firstline supervisors of correctional officers,331011,57126,2245.37,1,57242.5,963.331
2015,United States,01000US,Firstline supervisors of police & detectives,331012,107346,2702.77,1,79920.3,1144.07
2015,United States,01000US,Firstline supervisors of fire fighting & prevention workers,331021,46469,2013.06,1,87222.4,1733.79
2015,United States,01000US,"Firstline supervisors of protective service workers, all other",331099,80340,2451.55,1,55773.7,1273.48
2015,United States,01000US,Firefighters,332011,290232,5557.23,1,64816.2,594.327
2015,United States,01000US,Fire inspectors,332020,19059,1165.91,1,57258,2044.46
2015,United States,01000US,"Bailiffs, correctional officers, & jailers",333010,433819,5917.86,1,46502.8,378.155
2015,United States,01000US,Detectives & criminal investigators,333021,129360,3696.96,1,76555.9,1073.2
2015,United States,01000US,Police officers,333050,722513,7875.33,1,63535.3,397.243
2015,United States,01000US,Animal control workers,339011,11758,1241.23,1,35790.9,1754.89
2015,United States,01000US,Private detectives & investigators,339021,77931,2561.87,1,58188,1416.04
2015,United States,01000US,Security guards & gaming surveillance officers,339030,990121,10957.1,1,30864.4,288.762
2015,United States,01000US,Crossing guards,339091,56933,2236.44,1,15363.4,768.199
2015,United States,01000US,Transportation security screeners,339093,28102,1709.35,1,41713.6,1316.73
2015,United States,01000US,Chefs & head cooks,351011,383621,6836.52,1,31062.9,411.598
2015,United States,01000US,Firstline supervisors of food preparation & serving workers,351012,532427,6837,1,26249.3,360.226
2015,United States,01000US,Cooks,352010,2258997,19417.3,1,16471.3,101.45
2015,United States,01000US,Food preparation workers,352021,908777,9927.12,1,12898.4,121.35
2015,United States,01000US,Bartenders,353011,417578,7330.11,1,21861.8,282.647
2015,United States,01000US,"Combined food preparation & serving workers, including fast food",353021,364398,6795.93,1,13190,297.914
2015,United States,01000US,"Counter attendants, cafeteria, food concession, & coffee shop",353022,193761,4439.15,1,8231.52,218.551
2015,United States,01000US,Waiters & waitresses,353031,2188001,19878.7,1,15196.8,99.5819
2015,United States,01000US,"Food servers, nonrestaurant",353041,177998,4013.27,1,16904.4,346.534
2015,United States,01000US,Dishwashers,359021,307499,5757.44,1,11610.4,242.392
2015,United States,01000US,"Hosts & hostesses, restaurant, lounge, & coffee shop",359031,298988,5747.08,1,8824.79,241.028
2015,United States,01000US,Firstline supervisors of housekeeping & janitorial workers,371011,203063,4614.63,1,39874.6,789.267
2015,United States,01000US,"Firstline supervisors of landscaping, lawn service, & groundskeeping workers",371012,122668,3657.02,1,42325.2,1071.15
2015,United States,01000US,Maids & housekeeping cleaners,372012,1169189,13640.2,1,17675.8,154.529
2015,United States,01000US,Pest control workers,372021,64485,2660.09,1,34653.4,1026.96
2015,United States,01000US,Grounds maintenance workers,373010,1039853,12422,1,21568.1,182.543
2015,United States,01000US,Firstline supervisors of gaming workers,391010,51400,1853.86,1,42535.6,1326.03
2015,United States,01000US,Firstline supervisors of personal service workers,391021,98841,2892.09,1,39098.1,1204.22
2015,United States,01000US,Animal trainers,392011,27614,1756.72,1,28948.8,2107
2015,United States,01000US,Nonfarm animal caretakers,392021,168434,3688.49,1,18905.5,433.205
2015,United States,01000US,Gaming services workers,393010,100647,2952.24,1,33362.4,624.858
2015,United States,01000US,Motion picture projectionists,393021,5729,735.775,1,19902.6,2944.27
2015,United States,01000US,"Ushers, lobby attendants, & ticket takers",393031,45279,2258.93,1,9611.75,683.912
2015,United States,01000US,Miscellaneous entertainment attendants & related workers,393090,191973,3360.65,1,13633,388.068
2015,United States,01000US,"Morticians, undertakers, & funeral directors",394031,35412,1615.91,1,52624.3,2133.45
2015,United States,01000US,Barbers,395011,61058,2653.51,1,22857.7,621.008
2015,United States,01000US,"Hairdressers, hairstylists, & cosmetologists",395012,562391,8301.91,1,22465.9,288.191
2015,United States,01000US,Miscellaneous personal appearance workers,395090,239823,5824.51,1,20048.7,476.036
2015,United States,01000US,"Baggage porters, bellhops, & concierges",396010,82630,2898.73,1,27804.2,665.983
2015,United States,01000US,Tour & travel guides,397010,50097,2089.54,1,17058.3,1032.53
2015,United States,01000US,Childcare workers,399011,916977,9023.23,1,14548.9,161.925
2015,United States,01000US,Personal care aides,399021,1135944,9434.76,1,17747.5,169.379
2015,United States,01000US,Recreation & fitness workers,399030,371508,6600.02,1,21359,368.461
2015,United States,01000US,Residential advisors,399041,82438,2231.52,1,14115,588.669
2015,United States,01000US,"Personal care & service workers, all other ",399099,94134,3129.35,1,18137.8,586.714
2015,United States,01000US,Firstline supervisors of retail sales workers,411011,2788309,15727.1,1,47153.8,234.255
2015,United States,01000US,Firstline supervisors of nonretail sales workers,411012,1058404,9796.78,1,80369.8,737.778
2015,United States,01000US,Cashiers,412010,3374580,19184.4,1,13882.5,76.6179
2015,United States,01000US,Counter & rental clerks,412021,89063,2795.58,1,24609.7,1134.73
2015,United States,01000US,Parts salespersons,412022,109077,3148.95,1,34609.8,1048.45
2015,United States,01000US,Retail salespersons,412031,3333507,16591.9,1,27960.1,206.404
2015,United States,01000US,Advertising sales agents,413011,178931,4110.87,1,67005.7,1737.45
2015,United States,01000US,Insurance sales agents,413021,474970,6463.35,1,66866.5,998.609
2015,United States,01000US,"Securities, commodities, & financial services sales agents",413031,243929,4848.75,1,125501,2616.98
2015,United States,01000US,Travel agents,413041,63532,2469.15,1,38236.5,1010.66
2015,United States,01000US,"Sales representatives, services, all other",413099,605397,7420.21,1,73550.6,821.265
2015,United States,01000US,"Sales representatives, wholesale & manufacturing",414010,1303607,11031.5,1,75526.6,537.586
2015,United States,01000US,"Models, demonstrators, & product promoters",419010,58672,2662.7,1,18709.7,1606.27
2015,United States,01000US,Real estate brokers & sales agents,419020,531401,6839.81,1,63880.1,902.498
2015,United States,01000US,Sales engineers,419031,32550,1667.63,1,107329,3169.36
2015,United States,01000US,Telemarketers,419041,91962,3008.97,1,19974.8,787.126
2015,United States,01000US,"Doortodoor sales workers, news & street vendors, & related workers",419091,99935,3163.69,1,23412.1,1814.12
2015,United States,01000US,Other Sales Workers,419099,254136,4257.41,1,55630.5,1183.83
2015,United States,01000US,Firstline supervisors of office & administrative support workers,431011,1322168,10887.6,1,53654.8,367.238
2015,United States,01000US,"Switchboard operators, including answering service",432011,33405,1877.59,1,25963.4,1022.47
2015,United States,01000US,Telephone operators,432021,39636,1825.9,1,27457,1264.48
2015,United States,01000US,"Communications equipment operators, all other",432099,12107,1009.58,1,41968,3479.13
2015,United States,01000US,Bill & account collectors,433011,184328,3817.2,1,33888.6,600.267
2015,United States,01000US,Billing & posting clerks,433021,486444,5742.8,1,33424.4,384.442
2015,United States,01000US,"Bookkeeping, accounting, & auditing clerks",433031,1208512,10282.5,1,35487.4,242.737
2015,United States,01000US,Gaming cage workers,433041,9338,949.904,1,26244.4,1683.81
2015,United States,01000US,Payroll & timekeeping clerks,433051,168766,4162.58,1,39248.9,504.132
2015,United States,01000US,Procurement clerks,433061,33676,1519.13,1,57910,2139.07
2015,United States,01000US,Tellers,433071,383111,6032.63,1,22440.5,249.468
2015,United States,01000US,Other financial clerks,433099,104750,2957.75,1,64970.5,1992.44
2015,United States,01000US,Brokerage clerks,434011,7405,641.484,1,48473.9,3905.58
2015,United States,01000US,"Court, municipal, & license clerks",434031,76671,2549.11,1,38235.4,580.489
2015,United States,01000US,"Credit authorizers, checkers, & clerks",434041,45463,2281.85,1,45171.4,1724.4
2015,United States,01000US,Customer service representatives,434051,2532669,17266.3,1,29991.7,166.203
2015,United States,01000US,"Eligibility interviewers, government programs",434061,72498,2603.56,1,43797.7,759.632
2015,United States,01000US,File clerks,434071,305182,5212.33,1,26162.7,318.85
2015,United States,01000US,"Hotel, motel, & resort desk clerks",434081,143058,4569.47,1,19398.4,380.562
2015,United States,01000US,"Interviewers, except eligibility & loan",434111,134121,4180.73,1,28425.4,521.024
2015,United States,01000US,"Library assistants, clerical",434121,108680,3158.17,1,16983.1,411.86
2015,United States,01000US,Loan interviewers & clerks,434131,119509,3875.77,1,42710.4,871.347
2015,United States,01000US,New accounts clerks,434141,17693,1287.8,1,42399.4,2733.69
2015,United States,01000US,"Human resources assistants, except payroll & timekeeping",434161,62775,2276.79,1,38950.3,949.376
2015,United States,01000US,Receptionists & information clerks,434171,1170813,10765.9,1,22224,149.605
2015,United States,01000US,Reservation & transportation ticket agents & travel clerks,434181,123295,3700.54,1,37760.3,1016.48
2015,United States,01000US,"Information & record clerks, all other",434199,105530,3253.68,1,35391.8,707.585
2015,United States,01000US,Cargo & freight agents,435011,21022,1491.93,1,41096.6,2301.65
2015,United States,01000US,Couriers & messengers,435021,209337,4357.58,1,35619.4,584.275
2015,United States,01000US,Dispatchers,435030,277994,5567.05,1,38509.3,465.568
2015,United States,01000US,"Meter readers, utilities",435041,29882,1751.19,1,38221.4,1673.64
2015,United States,01000US,Postal service clerks,435051,109897,3011.79,1,49116.3,674.681
2015,United States,01000US,Postal service mail carriers,435052,310661,5711.21,1,49848,322.501
2015,United States,01000US,"Postal service mail sorters, processors, & processing machine operators",435053,72275,2567.74,1,46492,771.831
2015,United States,01000US,"Production, planning, & expediting clerks",435061,311685,4912.72,1,47093.8,526.404
2015,United States,01000US,"Shipping, receiving, & traffic clerks",435071,587328,6996.04,1,29315.6,295.683
2015,United States,01000US,Stock clerks & order fillers,435081,1562183,11036.3,1,21770,146.1
2015,United States,01000US,"Weighers, measurers, checkers, & samplers, recordkeeping",435111,79352,2733.57,1,33917.6,931.682
2015,United States,01000US,Secretaries & administrative assistants,436010,3338761,20381.6,1,33527.5,115.557
2015,United States,01000US,Computer operators,439011,104806,3252.61,1,42608.7,1217.05
2015,United States,01000US,Data entry keyers,439021,363930,5078.51,1,28483.7,372.482
2015,United States,01000US,Word processors & typists,439022,306092,5753.3,1,29437.6,324.809
2015,United States,01000US,Insurance claims & policy processing clerks,439041,345561,5680.57,1,38276.3,451.013
2015,United States,01000US,"Mail clerks & mail machine operators, except postal service",439051,88400,2627.2,1,25545.9,520.38
2015,United States,01000US,"Office clerks, general",439061,1230469,10667.3,1,29088.5,195.072
2015,United States,01000US,"Office machine operators, except computer",439071,36845,1793.18,1,26183,908.632
2015,United States,01000US,Proofreaders & copy markers,439081,11020,944.919,1,29058.4,1683.35
2015,United States,01000US,Statistical assistants,439111,21642,1130.65,1,44201.5,1686.55
2015,United States,01000US,"Firstline supervisors of farming, fishing, & forestry workers",451011,54722,2261.44,1,43455.7,1167.09
2015,United States,01000US,Agricultural inspectors,452011,15426,1019.27,1,46813.8,1862.25
2015,United States,01000US,"Graders & sorters, agricultural products",452041,58676,2544.71,1,19053.5,1161.63
2015,United States,01000US,Fishing & hunting workers,453000,21059,1347.81,1,39644.5,3003.93
2015,United States,01000US,Forest & conservation workers,454011,14040,1140.11,1,29369.9,1919.25
2015,United States,01000US,Logging workers,454020,49965,1877.98,1,31466.1,1300.8
2015,United States,01000US,Firstline supervisors of construction trades & extraction workers,471011,671908,6973.26,1,64071.8,438.787
2015,United States,01000US,Boilermakers,472011,15421,1206.25,1,54312.2,2306.19
2015,United States,01000US,Carpenters,472031,859503,10887.1,1,34913.4,282.525
2015,United States,01000US,"Carpet, floor, & tile installers & finishers",472040,113625,3766.38,1,30539.1,859.716
2015,United States,01000US,"Cement masons, concrete finishers, & terrazzo workers",472050,50272,2337.75,1,33781.9,1202.64
2015,United States,01000US,Construction laborers,472061,1349757,14021.3,1,31823.5,223.03
2015,United States,01000US,"Paving, surfacing, & tamping equipment operators",472071,12803,1073.26,1,35633.3,2127.02
2015,United States,01000US,"Drywall installers, ceiling tile installers, & tapers",472080,111514,4250.26,1,29589.5,676.065
2015,United States,01000US,Electricians,472111,694295,8803.36,1,50466.2,356.316
2015,United States,01000US,Glaziers,472121,36517,1970.95,1,38131.7,1363.82
2015,United States,01000US,Insulation workers,472130,41945,1982.63,1,38812.6,1332.2
2015,United States,01000US,Painters & paperhangers,472140,423108,7823.75,1,29123.8,458.239
2015,United States,01000US,"Pipelayers, plumbers, pipefitters, & steamfitters",472150,466614,5520.28,1,45861.2,488.666
2015,United States,01000US,Plasterers & stucco masons,472161,26718,1924.03,1,29966.4,1201.76
2015,United States,01000US,Roofers,472181,180012,5372.01,1,28506.2,595.848
2015,United States,01000US,Sheet metal workers,472211,118822,3586.11,1,42123.9,629.209
2015,United States,01000US,Structural iron & steel workers,472221,57067,2619.31,1,45584.5,1072.17
2015,United States,01000US,"Helpers, construction trades",473010,47267,2208.67,1,25165.2,1137.51
2015,United States,01000US,Construction & building inspectors,474011,80895,2618.75,1,52620.7,1135.98
2015,United States,01000US,Elevator installers & repairers,474021,23462,1434.75,1,80028.1,2495.67
2015,United States,01000US,Fence erectors,474031,23554,1543.94,1,28945.3,1350.4
2015,United States,01000US,Hazardous materials removal workers,474041,30846,1719.28,1,41346.8,1577.86
2015,United States,01000US,Highway maintenance workers,474051,98834,3390.19,1,38713.9,730.071
2015,United States,01000US,Railtrack laying & maintenance equipment operators,474061,12008,999.678,1,51289.8,1812.24
2015,United States,01000US,"Earth drillers, except oil & gas",475021,26348,1585.53,1,54157.8,2511.07
2015,United States,01000US,"Explosives workers, ordnance handling experts, & blasters",475031,18528,1481.74,1,45481.6,2381.65
2015,United States,01000US,Mining machine operators,475040,67033,2777.88,1,63001.5,1199.95
2015,United States,01000US,"Firstline supervisors of mechanics, installers, & repairers",491011,273613,4742.87,1,61742,712.709
2015,United States,01000US,"Computer, automated teller, & office machine repairers",492011,214785,4644.78,1,43544.3,643.442
2015,United States,01000US,Radio & telecommunications equipment installers & repairers,492020,163536,3627.6,1,52940.4,764.93
2015,United States,01000US,Avionics technicians,492091,25040,1814.18,1,47728.4,1749.56
2015,United States,01000US,"Electric motor, power tool, & related repairers",492092,25621,1329.82,1,44986.9,1478.28
2015,United States,01000US,"Electronic equipment installers & repairers, motor vehicles",492096,12153,1061.03,1,45887.4,2957.13
2015,United States,01000US,Electronic home entertainment equipment installers & repairers,492097,40238,2081.93,1,38730.1,1223.13
2015,United States,01000US,Security & fire alarm systems installers,492098,49773,2214.69,1,43290,1025.48
2015,United States,01000US,Aircraft mechanics & service technicians,493011,183899,4157.78,1,53524.5,633.64
2015,United States,01000US,Automotive body & related repairers,493021,127264,3222.25,1,40822.3,740.446
2015,United States,01000US,Automotive glass installers & repairers,493022,15605,1168.34,1,34211.3,1600.08
2015,United States,01000US,Automotive service technicians & mechanics,493023,733644,9658.45,1,37823.6,288.432
2015,United States,01000US,Bus & truck mechanics & diesel engine specialists,493031,293080,5032.19,1,43572.7,393.43
2015,United States,01000US,Heavy vehicle & mobile equipment service technicians & mechanics,493040,201200,3595.64,1,50293.6,662.4
2015,United States,01000US,Small engine mechanics,493050,38221,2041.39,1,32928.5,1000.79
2015,United States,01000US,"Miscellaneous vehicle & mobile equipment mechanics, installers, & repairers",493090,78833,2827.11,1,26290.7,818.401
2015,United States,01000US,Control & valve installers & repairers,499010,19288,1344.58,1,51988.8,1741.2
2015,United States,01000US,"Heating, air conditioning, & refrigeration mechanics & installers",499021,321898,4913.4,1,44349.8,391.447
2015,United States,01000US,Home appliance repairers,499031,30071,1870.61,1,38390,1724.62
2015,United States,01000US,"Maintenance workers, machinery",499043,32061,1784.24,1,46327.6,1342.37
2015,United States,01000US,Millwrights,499044,45755,2159.49,1,59067.8,1211.14
2015,United States,01000US,Electrical powerline installers & repairers,499051,110233,2930.64,1,68990.8,1032.28
2015,United States,01000US,Telecommunications line installers & repairers,499052,144105,4034.2,1,49709.6,819.533
2015,United States,01000US,Precision instrument & equipment repairers,499060,56598,2340.23,1,52156.2,1456.31
2015,United States,01000US,"Maintenance & repair workers, general",499071,520703,6386.43,1,42467.8,352.815
2015,United States,01000US,"Coin, vending, & amusement machine servicers & repairers",499091,35105,1861.17,1,32690.9,1155.05
2015,United States,01000US,Locksmiths & safe repairers,499094,20813,1333.76,1,40450.3,1991.4
2015,United States,01000US,Riggers,499096,11982,1046.52,1,44813.7,2405.38
2015,United States,01000US,"Helpersinstallation, maintenance, & repair workers ",499098,22637,1487.35,1,22289.1,1088.79
2015,United States,01000US,Firstline supervisors of production & operating workers,511011,865879,8697.8,1,58534.4,420.701
2015,United States,01000US,"Aircraft structure, surfaces, rigging, & systems assemblers",512011,7132,930.436,1,44653.8,2717.22
2015,United States,01000US,"Electrical, electronics, & electromechanical assemblers",512020,137492,3448.4,1,30280.4,510.2
2015,United States,01000US,Engine & other machine assemblers,512031,14092,1157.44,1,41801.1,2743.11
2015,United States,01000US,Structural metal fabricators & fitters,512041,26998,1555.58,1,40085.9,1375.34
2015,United States,01000US,Miscellaneous assemblers & fabricators,512090,970887,8826.99,1,30746.8,248.556
2015,United States,01000US,Bakers,513011,209161,4535.08,1,21629.6,441.125
2015,United States,01000US,"Butchers & other meat, poultry, & fish processing workers",513020,267152,5814.24,1,27410.4,365.842
2015,United States,01000US,"Food & tobacco roasting, baking, & drying machine operators & tenders",513091,10060,929.043,1,28791.8,2019.64
2015,United States,01000US,Food batchmakers,513092,87436,2899.55,1,24118.6,636.619
2015,United States,01000US,Food cooking machine operators & tenders,513093,9439,867.975,1,23918.2,1794.88
2015,United States,01000US,"Food processing workers, all other",513099,122556,3488.95,1,31879.4,587.939
2015,United States,01000US,Computer control programmers & operators,514010,81214,2756.41,1,44395.8,793.821
2015,United States,01000US,"Extruding & drawing machine setters, operators, & tenders, metal & plastic",514021,12365,1163.6,1,37165.4,1825.32
2015,United States,01000US,"Forging machine setters, operators, & tenders, metal & plastic",514022,8059,808.719,1,40611.7,1731.31
2015,United States,01000US,"Rolling machine setters, operators, & tenders, metal & plastic",514023,9412,870.608,1,40697.4,2036.94
2015,United States,01000US,"Machine tool cutting setters, operators, & tenders, metal & plastic",514030,154802,3773.21,1,33261.6,527.652
2015,United States,01000US,Machinists,514041,361087,4807.99,1,45433.4,352.373
2015,United States,01000US,"Metal furnace operators, tenders, pourers, & casters",514050,22968,1463.26,1,43598.5,1535.16
2015,United States,01000US,Tool & die makers,514111,56041,1935.48,1,54227.8,906.881
2015,United States,01000US,"Welding, soldering, & brazing workers",514120,575868,7326.16,1,40091.1,341.732
2015,United States,01000US,Prepress technicians & workers,515111,31541,1735.49,1,32663.1,2396.94
2015,United States,01000US,Printing press operators,515112,180277,4044.61,1,35495.1,457.549
2015,United States,01000US,Print binding & finishing workers,515113,23060,1655.23,1,28410.4,1257.16
2015,United States,01000US,Laundry & drycleaning workers,516011,181973,4707.59,1,20759,418.297
2015,United States,01000US,"Pressers, textile, garment, & related materials",516021,46077,2087.21,1,19951.9,766.833
2015,United States,01000US,Sewing machine operators,516031,180738,3841.24,1,21520.1,402.268
